obsnme,obsval
h_p3_cp51,-6.430127541534603e-10
h_p3_cp52,0.002597311620320397
h_p3_cp53,-7.744347385596484e-10
h_p3_cp54,0.0009558298597767134
h_p3_cp55,-2.587512426543981e-10
h_p3_cp56,0.0003737218921742169
h_p3_cp57,2.2237145458348095e-10
h_p3_cp58,0.00045168807673690026
h_p3_cp59,7.066773832775652e-10
h_p3_cp60,0.0013131370947121468
h_p3_cp61,1.24236976262182e-09
h_p3_cp62,0.0037735660157522943
h_p3_cp63,1.1909833119716495e-09
h_p3_cp64,0.008997795968298306
h_p3_cp65,7.380549504887313e-10
h_p3_cp66,0.016541095033971942
h_p3_cp67,5.911715561524034e-10
h_p3_cp68,0.021187326050721822
h_p3_cp69,8.371898729819804e-10
h_p3_cp70,0.01654100170935635
h_p3_cp71,6.823484000051394e-10
h_p3_cp72,0.00899722975395889
h_p3_cp73,1.9872459233738482e-10
h_p3_cp74,0.0037704802307416685
h_p3_cp75,4.4792614062316716e-11
h_p3_cp76,0.001297770212886462
h_p3_cp77,2.8967406251467764e-10
h_p3_cp78,0.0003826153945283295
h_p3_cp79,1.3324097380973399e-10
h_p3_cp80,9.947134435606131e-05
h_p3_cp81,-3.503828338580206e-10
h_p3_cp82,2.3286812620426645e-05
h_p3_cp83,-5.056790541857481e-10
h_p3_cp84,0.00010768423953777528
h_p3_cp85,8.66165539719077e-05
h_p3_cp86,0.00041420327352170716
h_p3_cp87,0.00028375058400342823
h_p3_cp88,0.0014049110045561974
h_p3_cp89,0.0007956579636356764
h_p3_cp90,0.004081766451236035
h_p3_cp91,0.0018335124761961197
h_p3_cp92,0.009740051902099367
h_p3_cp93,0.0032682658440990053
h_p3_cp94,0.017906746227708936
h_p3_cp95,0.004114378919439332
h_p3_cp96,0.022937100785838993
h_p3_cp97,0.003286880037649098
h_p3_cp98,0.01790852553131117
h_p3_cp99,0.0019249775377829792
h_p3_cp100,0.009745103021487012
h_p3_cp101,0.0011284594977496454
h_p3_cp102,0.0040926434999164485
h_p3_cp103,0.0010354692758482997
h_p3_cp104,0.0014230785618565278
h_p3_cp105,0.0006347575836116448
h_p3_cp106,0.00043626749311442836
h_p3_cp107,0.0006836951947661873
h_p3_cp108,0.0001258542101822968
h_p3_cp109,0.001229989825105804
h_p3_cp110,3.609889563449542e-05
h_p3_cp111,0.0026471693663552287
h_p3_cp112,1.0499253676243825e-05
h_p3_cp113,0.006695692999528546
h_p3_cp114,3.03825072478503e-06
h_p3_cp115,0.015487756772699868
h_p3_cp116,8.476554285152815e-07
h_p3_cp117,0.02809956115333989
h_p3_cp118,2.2349331629811786e-07
h_p3_cp119,0.03567768895277368
h_p3_cp120,5.829360816278495e-08
h_p3_cp121,0.02807774291363785
h_p3_cp122,3.412151272641495e-08
h_p3_cp123,0.015412398385251436
h_p3_cp124,1.3318276614882052e-07
h_p3_cp125,0.006494256465884973
h_p3_cp126,7.576250027341302e-07
h_p3_cp127,0.0022374787213266245
h_p3_cp128,4.146785158809507e-06
h_p3_cp129,0.0006576035013949877
h_p3_cp130,2.1231038772384636e-05
h_p3_cp131,0.0001698399064480327
h_p3_cp132,0.00010059594478661893
h_p3_cp133,3.9390135498251766e-05
h_p3_cp134,0.0004357435404926946
h_p3_cp135,8.338504130733781e-06
h_p3_cp136,0.0016989721843856387
h_p3_cp137,1.6314668300765334e-06
h_p3_cp138,0.005842556809511734
h_p3_cp139,2.978590600832831e-07
h_p3_cp140,0.017235136515864724
h_p3_cp141,5.167680683371145e-08
h_p3_cp142,0.041903954240297026
h_p3_cp143,1.2971213436685503e-08
h_p3_cp144,0.07891412273374954
h_p3_cp145,2.857746039808262e-08
h_p3_cp146,0.10351175335426888
h_p3_cp147,1.393771071889205e-07
h_p3_cp148,0.0789141227305663
h_p3_cp149,6.41105316390167e-07
h_p3_cp150,0.04190395423393056
h_p3_cp151,2.6477023311599623e-06
h_p3_cp152,0.017235136505405535
h_p3_cp153,9.612154826754704e-06
h_p3_cp154,0.00584255679996204
h_p3_cp155,2.979017835968989e-05
h_p3_cp156,0.001698972173016955
h_p3_cp157,7.561951360912644e-05
h_p3_cp158,0.000435743533216737
h_p3_cp159,0.00014834892704129743
h_p3_cp160,0.00010059593751066132
h_p3_cp161,0.00021062192422505177
h_p3_cp162,2.1231018763501197e-05
h_p3_cp163,0.00023145430259319255
h_p3_cp164,4.146685114392312e-06
h_p3_cp165,0.0003595722253066924
h_p3_cp166,7.570979505544528e-07
h_p3_cp167,0.0008090971755336795
h_p3_cp168,1.3054159353487194e-07
h_p3_cp169,0.0017568282469255792
h_p3_cp170,2.1727828425355256e-08
h_p3_cp171,0.003035495757330864
h_p3_cp172,3.999502951046452e-09
h_p3_cp173,0.0037560351877345965
h_p3_cp174,2.0540937839541584e-09
h_p3_cp175,0.0030329042442645004
h_p3_cp176,5.585206963587552e-09
h_p3_cp177,0.001747109043662931
h_p3_cp178,2.1426785679068416e-08
h_p3_cp179,0.0007793508889335499
h_p3_cp180,7.500511856051162e-08
h_p3_cp181,0.0002851090825970459
h_p3_cp182,2.1621235646307468e-07
h_p3_cp183,8.901116621018446e-05
h_p3_cp184,4.6963577915448695e-07
h_p3_cp185,2.4400568463534e-05
h_p3_cp186,6.654559001617599e-07
h_p3_cp187,5.998069127599592e-06
h_p3_cp188,4.696339601650834e-07
h_p3_cp189,1.3433054846245795e-06
h_p3_cp190,2.1620962797896937e-07
h_p3_cp191,2.7729402063414454e-07
h_p3_cp192,7.499966159230098e-08
h_p3_cp193,5.3022631618659943e-08
h_p3_cp194,2.1413143258541822e-08
h_p3_cp195,9.187488103634678e-09
h_p3_cp196,5.512447387445718e-09
h_p3_cp197,1.1550582712516189e-09
h_p3_cp198,1.5638761396985501e-09
h_p3_cp199,-2.346496330574155e-10
h_p3_cp200,7.09405867382884e-10
h_p3_cp201,-4.6361492422875017e-10
h_p3_cp202,5.429683369584382e-10
h_p3_cp203,-4.995399649487808e-10
h_p3_cp204,5.13409759150818e-10
h_p3_cp205,-5.045421858085319e-10
h_p3_cp206,5.088622856419533e-10
h_p3_cp207,-5.056790541857481e-10
h_p3_cp208,5.084075382910669e-10
h_p3_cp209,-5.059064278611913e-10
h_p3_cp210,5.084075382910669e-10
h_p3_cp211,-5.056790541857481e-10
h_p4_cp0,0.0001232665304087277
h_p4_cp1,4.147295840084553e-10
h_p4_cp2,0.00040393056133325445
h_p4_cp3,2.7284841053187847e-10
h_p4_cp4,0.0011663399609460612
h_p4_cp5,-4.501998773775995e-11
h_p4_cp6,0.002891254893711448
h_p4_cp7,-1.77351466845721e-10
h_p4_cp8,0.005938086047535762
h_p4_cp9,-8.458300726488233e-11
h_p4_cp10,0.009619846785881236
h_p4_cp11,-1.20508047984913e-10
h_p4_cp12,0.011521997284944518
h_p4_cp13,-1.7780621419660747e-10
h_p4_cp14,0.00962004185475962
h_p4_cp15,2.078195393551141e-10
h_p4_cp16,0.005938445156061789
h_p4_cp17,1.0727490007411689e-09
h_p4_cp18,0.0028916881246914272
h_p4_cp19,1.9854269339703023e-09
h_p4_cp20,0.0011667219159789965
h_p4_cp21,3.7648533179890364e-09
h_p4_cp22,0.00040419078368358896
h_p4_cp23,1.0398252925369889e-08
h_p4_cp24,0.00012341526917225565
h_p4_cp25,2.983369995490648e-08
h_p4_cp26,3.390627671251423e-05
h_p4_cp27,7.551670933025889e-08
h_p4_cp28,8.700735179445473e-06
h_p4_cp29,1.6416925063822418e-07
h_p4_cp30,3.113662842224585e-06
h_p4_cp31,2.993810994667001e-07
h_p4_cp32,6.110921731306007e-06
h_p4_cp33,4.4377702579367906e-07
h_p4_cp34,2.6247245386912255e-05
h_p4_cp35,5.172246346774045e-07
h_p4_cp36,0.00011061016812163871
h_p4_cp37,4.6567129174945876e-07
h_p4_cp38,0.0004224681738378422
h_p4_cp39,3.334002940391656e-07
h_p4_cp40,0.0014266926968957705
h_p4_cp41,1.956482265086379e-07
h_p4_cp42,0.004134729097586387
h_p4_cp43,9.638233677833341e-08
h_p4_cp44,0.009856038053840166
h_p4_cp45,4.069852366228588e-08
h_p4_cp46,0.01812251597220893
h_p4_cp47,1.5013483789516613e-08
h_p4_cp48,0.023233947473727312
h_p4_cp49,4.684352461481467e-09
h_p4_cp50,0.01811798610333426
h_p4_cp51,8.726601663511246e-10
h_p4_cp52,0.009868580892543832
h_p4_cp53,-2.2737367544323206e-10
h_p4_cp54,0.004235315592268307
h_p4_cp55,-1.4642864698544145e-10
h_p4_cp56,0.0018447406350787787
h_p4_cp57,2.460183168295771e-10
h_p4_cp58,0.0018554875482550415
h_p4_cp59,6.97582436259836e-10
h_p4_cp60,0.00437833940713972
h_p4_cp61,1.0841176845133305e-09
h_p4_cp62,0.010910997435075842
h_p4_cp63,1.0818439477588981e-09
h_p4_cp64,0.022962783598359238
h_p4_cp65,8.094502845779061e-10
h_p4_cp66,0.03801753050129264
h_p4_cp67,6.821210263296962e-10
h_p4_cp68,0.04603296067011797
h_p4_cp69,7.435119186993688e-10
h_p4_cp70,0.03801658639304151
h_p4_cp71,6.020854925736785e-10
h_p4_cp72,0.022957503300403914
h_p4_cp73,2.808064891723916e-10
h_p4_cp74,0.010885678727163395
h_p4_cp75,1.389253156958148e-10
h_p4_cp76,0.0042697281614891835
h_p4_cp77,1.9622348190750927e-10
h_p4_cp78,0.0014374832442172192
h_p4_cp79,5.275069270282984e-11
h_p4_cp80,0.00042663882663873665
h_p4_cp81,-2.6784618967212737e-10
h_p4_cp82,0.00011386685491743265
h_p4_cp83,-4.1109160520136356e-10
h_p4_cp84,0.0004618550829036394
h_p4_cp85,0.0003731379429154913
h_p4_cp86,0.0015561373211312457
h_p4_cp87,0.0010774827176192048
h_p4_cp88,0.004622175013082597
h_p4_cp89,0.0026713729391758534
h_p4_cp90,0.011784304948832869
h_p4_cp91,0.005489053470455474
h_p4_cp92,0.024852911963535007
h_p4_cp93,0.008907917280339461
h_p4_cp94,0.04115602175124877
h_p4_cp95,0.010752977484344228
h_p4_cp96,0.04983641185390297
h_p4_cp97,0.009363434471651999
h_p4_cp98,0.04116423185496387
h_p4_cp99,0.007183029510770211
h_p4_cp100,0.024874280158655893
h_p4_cp101,0.007202216597306688
h_p4_cp102,0.011826230992483033
h_p4_cp103,0.008723238158836466
h_p4_cp104,0.0046871480221852835
h_p4_cp105,0.005826635518133116
h_p4_cp106,0.001632379651255178
h_p4_cp107,0.0039831287128890835
h_p4_cp108,0.0005268485233500542
h_p4_cp109,0.0045058531288759696
h_p4_cp110,0.0001652799855946796
h_p4_cp111,0.007503534809984558
h_p4_cp112,5.1734806675085565e-05
h_p4_cp113,0.015442123646380423
h_p4_cp114,1.6099094864330254e-05
h_p4_cp115,0.030573157121580152
h_p4_cp116,4.875979357166216e-06
h_p4_cp117,0.04948195817769374
h_p4_cp118,1.4116017155174632e-06
h_p4_cp119,0.05946730287882929
h_p4_cp120,4.112048372917343e-07
h_p4_cp121,0.04935113809392533
h_p4_cp122,2.6340831027482636e-07
h_p4_cp123,0.03017425626262593
h_p4_cp124,9.214691090164706e-07
h_p4_cp125,0.014503569805810912
h_p4_cp126,4.598771283781389e-06
h_p4_cp127,0.005755889203555853
h_p4_cp128,2.2085288946982473e-05
h_p4_cp129,0.0019548904033399594
h_p4_cp130,9.9063630841556e-05
h_p4_cp131,0.0005834768994645856
h_p4_cp132,0.00041089907972491346
h_p4_cp133,0.0001561437745749572
h_p4_cp134,0.0015587548755320313
h_p4_cp135,3.8050604871386895e-05
h_p4_cp136,0.005334315246273036
h_p4_cp137,8.548095593141625e-06
h_p4_cp138,0.01617860422038575
h_p4_cp139,1.7900035800266778e-06
h_p4_cp140,0.04245878130222991
h_p4_cp141,3.6464484765019733e-07
h_p4_cp142,0.09314950598036376
h_p4_cp143,1.361352133244509e-07
h_p4_cp144,0.16187291470487253
h_p4_cp145,3.4796266845660284e-07
h_p4_cp146,0.20355123118315532
h_p4_cp147,1.466889671064564e-06
h_p4_cp148,0.1618729147016893
h_p4_cp149,5.808265314044547e-06
h_p4_cp150,0.0931495059721783
h_p4_cp151,2.0657795857914607e-05
h_p4_cp152,0.04245878129313496
h_p4_cp153,6.461869793383812e-05
h_p4_cp154,0.016178604209017067
h_p4_cp155,0.00017314058436568303
h_p4_cp156,0.005334315241270815
h_p4_cp157,0.00038370153856703837
h_p4_cp158,0.0015587548637086002
h_p4_cp159,0.000672886824077068
h_p4_cp160,0.0004108990360691678
h_p4_cp161,0.0009000244281196501
h_p4_cp162,9.906341438181698e-05
h_p4_cp163,0.0009963105992483179
h_p4_cp164,2.208421028626617e-05
h_p4_cp165,0.0013719040061914711
h_p4_cp166,4.593664471030934e-06
h_p4_cp167,0.0025721658651036705
h_p4_cp168,8.986658031062689e-07
h_p4_cp169,0.004865136383614299
h_p4_cp170,1.678140506555792e-07
h_p4_cp171,0.007634286273741964
h_p4_cp172,3.612103682826273e-08
h_p4_cp173,0.009041268206829045
h_p4_cp174,3.427703632041812e-08
h_p4_cp175,0.007614426862119217
h_p4_cp176,1.1718748282874003e-07
h_p4_cp177,0.004799830710908282
h_p4_cp178,4.0930444811237976e-07
h_p4_cp179,0.00239920864260057
h_p4_cp180,1.230193447554484e-06
h_p4_cp181,0.0009946953664439206
h_p4_cp182,3.0237779355957173e-06
h_p4_cp183,0.00035367962345844717
h_p4_cp184,5.685220003215363e-06
h_p4_cp185,0.00011059137705160538
h_p4_cp186,7.360979452641914e-06
h_p4_cp187,3.1000134640635224e-05
h_p4_cp188,5.685190444637556e-06
h_p4_cp189,7.907721965239034e-06
h_p4_cp190,3.0237056307669263e-06
h_p4_cp191,1.85756039172702e-06
h_p4_cp192,1.2300588423386216e-06
h_p4_cp193,4.0555028135713656e-07
h_p4_cp194,4.0904251363826916e-07
h_p4_cp195,8.274423635157291e-08
h_p4_cp196,1.1628026186372153e-07
h_p4_cp197,1.5664909369661473e-08
h_p4_cp198,2.9300281312316656e-08
h_p4_cp199,2.538854459999129e-09
h_p4_cp200,6.884874892421067e-09
h_p4_cp201,1.0527401173021644e-10
h_p4_cp202,1.7380443750880659e-09
h_p4_cp203,-3.2446223485749215e-10
h_p4_cp204,6.65295374346897e-10
h_p4_cp205,-3.9676706364843994e-10
h_p4_cp206,4.5838532969355583e-10
h_p4_cp207,-4.090452421223745e-10
h_p4_cp208,4.210960469208658e-10
h_p4_cp209,-4.1018211049959064e-10
h_p4_cp210,4.1609382606111467e-10
h_p4_cp211,-4.106368578504771e-10
h_p5_cp0,0.0004223124606141937
h_p5_cp1,3.6970959627069533e-10
h_p5_cp2,0.001240348284227366
h_p5_cp3,2.4920154828578234e-10
h_p5_cp4,0.0032155766989490076
h_p5_cp5,7.23048287909478e-11
h_p5_cp6,0.007188981526724092
h_p5_cp7,1.2960299500264227e-10
h_p5_cp8,0.013446735390516551
h_p5_cp9,6.78028300171718e-10
h_p5_cp10,0.020242720690930582
h_p5_cp11,2.0650077203754336e-09
h_p5_cp12,0.023448175814337446
h_p5_cp13,5.156834959052503e-09
h_p5_cp14,0.020243485225819313
h_p5_cp15,1.0826624929904938e-08
h_p5_cp16,0.013448116822928569
h_p5_cp17,1.8537321011535823e-08
h_p5_cp18,0.007190638730207866
h_p5_cp19,2.6866928237723187e-08
h_p5_cp20,0.003217077397948742
h_p5_cp21,4.042476575705223e-08
h_p5_cp22,0.0012414321581672993
h_p5_cp23,8.071265256148763e-08
h_p5_cp24,0.00042300428276575985
h_p5_cp25,1.897483343782369e-07
h_p5_cp26,0.0001298639904234733
h_p5_cp27,4.301286935515236e-07
h_p5_cp28,3.7750674437120324e-05
h_p5_cp29,8.632387107354589e-07
h_p5_cp30,1.6588877315371064e-05
h_p5_cp31,1.4781739992031362e-06
h_p5_cp32,3.39067751156108e-05
h_p5_cp33,2.099972789437743e-06
h_p5_cp34,0.00012873602099716663
h_p5_cp35,2.415787548670778e-06
h_p5_cp36,0.0004761645132020931
h_p5_cp37,2.2279718905338086e-06
h_p5_cp38,0.0015948581749398727
h_p5_cp39,1.6778699318820145e-06
h_p5_cp40,0.004724477620129619
h_p5_cp41,1.0554676919127814e-06
h_p5_cp42,0.012048161317579797
h_p5_cp43,5.657066139974631e-07
h_p5_cp44,0.02549359608838131
h_p5_cp45,2.628430593176745e-07
h_p5_cp46,0.04247922605736676
h_p5_cp47,1.0746452971943654e-07
h_p5_cp48,0.05175005678393063
h_p5_cp49,3.900504452758469e-08
h_p5_cp50,0.04246818502315364
h_p5_cp51,1.246235115104355e-08
h_p5_cp52,0.02554575706790274
h_p5_cp53,3.4042386687360704e-09
h_p5_cp54,0.012388583495066996
h_p5_cp55,8.826646080706269e-10
h_p5_cp56,0.005994158524117665
h_p5_cp57,5.047695594839752e-10
h_p5_cp58,0.005493970414590876
h_p5_cp59,7.244125299621373e-10
h_p5_cp60,0.010859230637834116
h_p5_cp61,9.872564987745136e-10
h_p5_cp62,0.0238766188167574
h_p5_cp63,1.0090843716170639e-09
h_p5_cp64,0.04536050370097655
h_p5_cp65,8.431015885435045e-10
h_p5_cp66,0.06933562690983308
h_p5_cp67,7.294147508218884e-10
h_p5_cp68,0.08089151492345081
h_p5_cp69,6.989466783124954e-10
h_p5_cp70,0.0693304148558127
h_p5_cp71,5.620677256956697e-10
h_p5_cp72,0.04533227876117962
h_p5_cp73,3.276454663136974e-10
h_p5_cp74,0.023753759221563087
h_p5_cp75,1.8826540326699615e-10
h_p5_cp76,0.010393092056347086
h_p5_cp77,1.5052137314341962e-10
h_p5_cp78,0.003918606687420834
h_p5_cp79,1.0686562745831907e-11
h_p5_cp80,0.0013040497278780094
h_p5_cp81,-2.2373569663614035e-10
h_p5_cp82,0.0003901492709701415
h_p5_cp83,-3.61524143954739e-10
h_p5_cp84,0.001411544679740473
h_p5_cp85,0.0011460382668246893
h_p5_cp86,0.004241602579895698
h_p5_cp87,0.0029720432951307885
h_p5_cp88,0.011249624796164426
h_p5_cp89,0.006650148117159915
h_p5_cp90,0.02571042071485863
h_p5_cp91,0.012469105094396582
h_p5_cp92,0.049061091898238374
h_p5_cp93,0.01891783924770607
h_p5_cp94,0.07501469131011618
h_p5_cp95,0.02254292969200833
h_p5_cp96,0.08749685174643673
h_p5_cp97,0.021754901352096567
h_p5_cp98,0.07504194709781586
h_p5_cp99,0.021105215909074104
h_p5_cp100,0.04912768000167489
h_p5_cp101,0.025392654536062764
h_p5_cp102,0.025832493090092612
h_p5_cp103,0.03006455077843384
h_p5_cp104,0.011429063989453425
h_p5_cp105,0.022513963844858154
h_p5_cp106,0.004447508441899117
h_p5_cp107,0.014792354200380942
h_p5_cp108,0.0015910967517811514
h_p5_cp109,0.01280706488364558
h_p5_cp110,0.000544825770703028
h_p5_cp111,0.01679769525571828
h_p5_cp112,0.000183332309461548
h_p5_cp113,0.028866841039416613
h_p5_cp114,6.09232201895793e-05
h_p5_cp115,0.050477073143838425
h_p5_cp116,1.9762092506425688e-05
h_p5_cp117,0.075745266881313
h_p5_cp118,6.181319804454688e-06
h_p5_cp119,0.08868237718684213
h_p5_cp120,1.984146365430206e-06
h_p5_cp121,0.07525460380747973
h_p5_cp122,1.369946858176263e-06
h_p5_cp123,0.04911009613579154
h_p5_cp124,4.327998794906307e-06
h_p5_cp125,0.02590936769684049
h_p5_cp126,1.9259196051280014e-05
h_p5_cp127,0.011463493707424277
h_p5_cp128,8.27942985779373e-05
h_p5_cp129,0.004374854840534681
h_p5_cp130,0.0003327067361169611
h_p5_cp131,0.0014722919052019279
h_p5_cp132,0.0012379081449580553
h_p5_cp133,0.0004446734467364877
h_p5_cp134,0.004222611425120704
h_p5_cp135,0.00012224786814840627
h_p5_cp136,0.013043574494986387
h_p5_cp137,3.0948169751354726e-05
h_p5_cp138,0.035905852423184115
h_p5_cp139,7.304872497115866e-06
h_p5_cp140,0.08615860254531071
h_p5_cp141,1.7251429653697414e-06
h_p5_cp142,0.17450263270347932
h_p5_cp143,8.766132850723807e-07
h_p5_cp144,0.2839180166392907
h_p5_cp145,2.3351078652922297e-06
h_p5_cp146,0.3439536418559328
h_p5_cp147,8.747161700739525e-06
h_p5_cp148,0.28391801663565275
h_p5_cp149,3.06315650959732e-05
h_p5_cp150,0.17450263269438437
h_p5_cp151,9.647504225540615e-05
h_p5_cp152,0.08615860253758001
h_p5_cp153,0.00026809764472091047
h_p5_cp154,0.035905852412724926
h_p5_cp155,0.0006424446266919404
h_p5_cp156,0.013043574478160735
h_p5_cp157,0.0012896598987026664
h_p5_cp158,0.004222611353270622
h_p5_cp159,0.0020977206406769255
h_p5_cp160,0.001237907799804816
h_p5_cp161,0.0027107484324915276
h_p5_cp162,0.00033270510721195024
h_p5_cp163,0.0030076677835495502
h_p5_cp164,8.27869366730738e-05
h_p5_cp165,0.003842003756062695
h_p5_cp166,1.9227657048759283e-05
h_p5_cp167,0.0062850752256053966
h_p5_cp168,4.200536750431638e-06
h_p5_cp169,0.010657555773605054
h_p5_cp170,8.853503459249623e-07
h_p5_cp171,0.015592152471526788
h_p5_cp172,2.5275539883296005e-07
h_p5_cp173,0.017951716229617887
h_p5_cp174,3.534878487698734e-07
h_p5_cp175,0.015501241925903742
h_p5_cp176,1.1274642019998282e-06
h_p5_cp177,0.010387085008915165
h_p5_cp178,3.445494257903192e-06
h_p5_cp179,0.005643515108658903
h_p5_cp180,9.056496310222428e-06
h_p5_cp181,0.0025774552875645895
h_p5_cp182,1.9618947590060998e-05
h_p5_cp183,0.001017399767988536
h_p5_cp184,3.31617088704661e-05
h_p5_cp185,0.000354650852159466
h_p5_cp186,4.0539782276027836e-05
h_p5_cp187,0.00011104123018412793
h_p5_cp188,3.3161280953208916e-05
h_p5_cp189,3.165520297443436e-05
h_p5_cp190,1.9617980797193013e-05
h_p5_cp191,8.307801408591331e-06
h_p5_cp192,9.054866495716851e-06
h_p5_cp193,2.0255638446542434e-06
h_p5_cp194,3.4428016988385934e-06
h_p5_cp195,4.6215473048505373e-07
h_p5_cp196,1.1203137546544895e-06
h_p5_cp197,9.913946996675804e-08
h_p5_cp198,3.208215275662951e-07
h_p5_cp199,1.9919980331906117e-08
h_p5_cp200,8.266806617029943e-08
h_p5_cp201,3.5738594306167215e-09
h_p5_cp202,1.9636900105979294e-08
h_p5_cp203,3.6834535421803594e-10
h_p5_cp204,4.5301931095309556e-09
h_p5_cp205,-2.3146640160121024e-10
h_p5_cp206,1.204170985147357e-09
h_p5_cp207,-3.3924152376130223e-10
h_p5_cp208,5.238689482212067e-10
h_p5_cp209,-3.574314177967608e-10
h_p5_cp210,3.942659532185644e-10
h_p5_cp211,-3.608420229284093e-10
h_p6_cp0,0.0011205860027985182
h_p6_cp1,4.0745362639427185e-10
h_p6_cp2,0.002992096322032012
h_p6_cp3,4.597495717462152e-10
h_p6_cp4,0.007071927842844161
h_p6_cp5,9.022187441587448e-10
h_p6_cp6,0.014496397252969473
h_p6_cp7,2.6793713914230466e-09
h_p6_cp8,0.025127923644049588
h_p6_cp9,7.756170816719532e-09
h_p6_cp10,0.03574067332829145
h_p6_cp11,1.9676463125506416e-08
h_p6_cp12,0.040437917134568124
h_p6_cp13,4.314051693654619e-08
h_p6_cp14,0.035743021012422105
h_p6_cp15,8.037841325858608e-08
h_p6_cp16,0.02513212470421422
h_p6_cp17,1.2594455256476067e-07
h_p6_cp18,0.014501435561669496
h_p6_cp19,1.7212278180522844e-07
h_p6_cp20,0.007076591002260102
h_p6_cp21,2.401056917733513e-07
h_p6_cp22,0.0029956337975818315
h_p6_cp23,4.2044894144055434e-07
h_p6_cp24,0.001123100335462368
h_p6_cp25,8.780366442806553e-07
h_p6_cp26,0.00038046832150939736
h_p6_cp27,1.827586856961716e-06
h_p6_cp28,0.00012406980249579647
h_p6_cp29,3.433883648540359e-06
h_p6_cp30,6.440142851715791e-05
h_p6_cp31,5.584975497185951e-06
h_p6_cp32,0.00013111022826706176
h_p6_cp33,7.667471891181776e-06
h_p6_cp34,0.0004455380253602925
h_p6_cp35,8.724780400370946e-06
h_p6_cp36,0.001472567014843662
h_p6_cp37,8.177845757018076e-06
h_p6_cp38,0.004414121594891185
h_p6_cp39,6.3919414969859645e-06
h_p6_cp40,0.01173754279534478
h_p6_cp41,4.2386182030895725e-06
h_p6_cp42,0.027036656974360085
h_p6_cp43,2.4234877855633385e-06
h_p6_cp44,0.05228558582439291
h_p6_cp45,1.212081315316027e-06
h_p6_cp46,0.08133105913157124
h_p6_cp47,5.371261977415998e-07
h_p6_cp48,0.0960434529779377
h_p6_cp49,2.1323330656741746e-07
h_p6_cp50,0.08131309803411568
h_p6_cp51,7.645985533599742e-08
h_p6_cp52,0.05244558566755586
h_p6_cp53,2.492060957592912e-08
h_p6_cp54,0.02792689910165791
h_p6_cp55,7.542439561802894e-09
h_p6_cp56,0.014762706949568383
h_p6_cp57,2.4037944967858493e-09
h_p6_cp58,0.012871041811649775
h_p6_cp59,1.1946212907787412e-09
h_p6_cp60,0.021960778730317543
h_p6_cp61,1.0381882020737976e-09
h_p6_cp62,0.043272821589653176
h_p6_cp63,9.918039722833782e-10
h_p6_cp64,0.07566740800757543
h_p6_cp65,8.74024408403784e-10
h_p6_cp66,0.10904810383590302
h_p6_cp67,7.717062544543296e-10
h_p6_cp68,0.12428326309009208
h_p6_cp69,6.987193046370521e-10
h_p6_cp70,0.10902823251035443
h_p6_cp71,5.625224730465561e-10
h_p6_cp72,0.07556310909012609
h_p6_cp73,3.694822225952521e-10
h_p6_cp74,0.04285432676556411
h_p6_cp75,2.2441781766247004e-10
h_p6_cp76,0.02052716486650752
h_p6_cp77,1.3301360013429075e-10
h_p6_cp78,0.008523016215804091
h_p6_cp79,-8.412825991399586e-12
h_p6_cp80,0.003132018234964562
h_p6_cp81,-1.978150976356119e-10
h_p6_cp82,0.0010357255018789147
h_p6_cp83,-3.3355718187522143e-10
h_p6_cp84,0.0033882047514453006
h_p6_cp85,0.0027671554012158595
h_p6_cp86,0.009217886751230253
h_p6_cp87,0.006548825543177372
h_p6_cp88,0.0221894847763906
h_p6_cp89,0.013464920580418038
h_p6_cp90,0.04627717011726418
h_p6_cp91,0.023516913842740905
h_p6_cp92,0.08143926732145701
h_p6_cp93,0.03413991581805931
h_p6_cp94,0.11714010130117458
h_p6_cp95,0.04102523500728239
h_p6_cp96,0.13315263753747786
h_p6_cp97,0.04350485067334375
h_p6_cp98,0.1172125154148489
h_p6_cp99,0.04861414048104962
h_p6_cp100,0.08160812598953271
h_p6_cp101,0.06161108116066316
h_p6_cp102,0.04657147222042113
h_p6_cp103,0.07133478414903038
h_p6_cp104,0.02260562223045781
h_p6_cp105,0.05661804712576668
h_p6_cp106,0.00968794635764425
h_p6_cp107,0.038166779880839385
h_p6_cp108,0.003804802444847155
h_p6_cp109,0.029508738755339436
h_p6_cp110,0.0014165537600092648
